movieId,success,total,alpha,beta
172077,10,17,11,8
172079,3,4,4,2
172081,0,4,1,5
172083,0,2,1,3
172085,0,10,1,11
172087,0,3,1,4
172089,0,1,1,2
172091,3,19,4,17
172093,1,10,2,10
172095,1,3,2,3
172097,7,14,8,8
172099,10,17,11,8
172101,1,4,2,4
172103,0,1,1,2
172105,7,27,8,21
172107,8,29,9,22
172109,0,6,1,7
172111,1,3,2,3
172113,0,2,1,3
172117,4,27,5,24
172119,0,5,1,6
172121,1,6,2,6
172123,3,5,4,3
172125,0,7,1,8
172127,3,8,4,6
172129,0,2,1,3
172131,1,15,2,15
172133,2,9,3,8
172135,2,2,3,1
172137,2,2,3,1
172139,6,11,7,6
172141,0,5,1,6
172143,1,3,2,3
172145,1,4,2,4
172147,0,1,1,2
172149,1,1,2,1
172151,1,1,2,1
172153,1,3,2,3
172155,0,7,1,8
172157,1,12,2,12
172159,0,1,1,2
172161,0,2,1,3
172163,6,14,7,9
172165,2,7,3,6
172167,0,4,1,5
172169,2,7,3,6
172171,0,4,1,5
172173,4,10,5,7
172175,1,3,2,3
172177,0,1,1,2
172179,0,1,1,2
172181,0,1,1,2
172183,1,3,2,3
172185,0,3,1,4
172187,0,1,1,2
172189,0,2,1,3
172191,0,3,1,4
172193,1,2,2,2
172195,0,2,1,3
172197,1,1,2,1
172199,1,4,2,4
172201,0,2,1,3
172203,0,1,1,2
172205,0,1,1,2
172207,0,2,1,3
172209,0,1,1,2
172211,2,5,3,4
172213,0,2,1,3
172215,3,14,4,12
172217,5,13,6,9
172219,0,2,1,3
172221,0,2,1,3
172223,5,20,6,16
172225,1,3,2,3
172227,0,1,1,2
172229,1,5,2,5
172231,0,3,1,4
172233,1,3,2,3
172235,0,4,1,5
172237,0,2,1,3
172239,0,3,1,4
172241,0,1,1,2
172243,0,1,1,2
172245,0,1,1,2
172247,2,7,3,6
172249,1,5,2,5
172251,4,14,5,11
172253,2,11,3,10
172255,42,81,43,40
172257,1,3,2,3
172259,1,5,2,5
172261,0,5,1,6
172263,1,2,2,2
172265,0,1,1,2
172267,0,1,1,2
172269,1,3,2,3
172271,0,3,1,4
172273,3,9,4,7
172275,0,2,1,3
172277,1,4,2,4
172279,1,3,2,3
172281,0,1,1,2
172283,1,2,2,2
172285,0,2,1,3
172287,0,1,1,2
172289,3,31,4,29
172291,0,1,1,2
172293,0,3,1,4
172295,1,5,2,5
172297,1,3,2,3
172299,0,3,1,4
172301,0,3,1,4
172303,0,4,1,5
172305,0,1,1,2
172307,1,3,2,3
172309,0,1,1,2
172311,0,2,1,3
172313,0,2,1,3
172315,0,1,1,2
172317,0,1,1,2
172319,0,2,1,3
172321,10,18,11,9
172323,0,1,1,2
172325,2,4,3,3
172327,1,3,2,3
172329,1,7,2,7
172331,2,7,3,6
172333,0,3,1,4
172335,0,6,1,7
172337,0,1,1,2
172339,1,2,2,2
172341,0,1,1,2
172343,14,18,15,5
172345,0,3,1,4
172347,0,1,1,2
172349,0,3,1,4
172351,0,3,1,4
172353,1,2,2,2
172355,0,1,1,2
172357,0,1,1,2
172359,0,1,1,2
172361,0,1,1,2
172363,0,1,1,2
172365,1,6,2,6
172367,0,2,1,3
172369,0,3,1,4
172371,0,1,1,2
172373,0,1,1,2
172375,0,1,1,2
172377,1,1,2,1
172379,1,2,2,2
172381,1,2,2,2
172383,0,1,1,2
172385,1,4,2,4
172387,1,2,2,2
172389,1,3,2,3
172391,6,15,7,10
172393,0,1,1,2
172395,2,3,3,2
172397,1,1,2,1
172399,0,1,1,2
172403,2,9,3,8
172407,6,18,7,13
172409,15,27,16,13
172411,2,4,3,3
172413,0,7,1,8
172415,3,11,4,9
172417,1,3,2,3
172419,1,1,2,1
172421,5,23,6,19
172423,0,4,1,5
172425,2,3,3,2
172427,3,6,4,4
172429,14,29,15,16
172431,2,8,3,7
172433,3,22,4,20
172435,1,7,2,7
172437,4,14,5,11
172439,5,15,6,11
172441,0,8,1,9
172443,0,1,1,2
172445,2,7,3,6
172447,0,6,1,7
172449,6,12,7,7
172451,0,1,1,2
172455,17,60,18,44
172457,0,3,1,4
172459,1,11,2,11
172461,23,58,24,36
172463,1,6,2,6
172465,7,12,8,6
172467,1,7,2,7
172469,3,5,4,3
172471,8,10,9,3
172473,6,14,7,9
172475,0,1,1,2
172477,3,4,4,2
172479,0,2,1,3
172481,1,3,2,3
172483,0,2,1,3
172485,0,5,1,6
172487,0,3,1,4
172489,1,13,2,13
172491,1,2,2,2
172493,0,1,1,2
172495,2,2,3,1
172497,2,10,3,9
172499,0,2,1,3
172501,11,21,12,11
172503,2,13,3,12
172505,5,16,6,12
172507,1,5,2,5
172509,2,3,3,2
172511,21,39,22,19
172513,1,4,2,4
172515,2,11,3,10
172517,4,15,5,12
172519,5,11,6,7
172521,6,20,7,15
172523,2,19,3,18
172525,2,6,3,5
172527,3,15,4,13
172529,5,12,6,8
172531,1,3,2,3
172533,1,3,2,3
172535,19,58,20,40
172537,0,8,1,9
172539,1,7,2,7
172541,4,12,5,9
172543,1,4,2,4
172545,1,4,2,4
172547,196,700,197,505
172549,5,13,6,9
172551,4,9,5,6
172553,0,3,1,4
172555,1,1,2,1
172557,1,1,2,1
172559,2,2,3,1
172561,0,1,1,2
172563,2,2,3,1
172565,1,4,2,4
172567,1,2,2,2
172569,1,4,2,4
172571,3,7,4,5
172573,9,23,10,15
172575,2,11,3,10
172577,123,165,124,43
172579,2,7,3,6
172581,1,5,2,5
172583,23,38,24,16
172585,51,85,52,35
172587,83,114,84,32
172589,62,88,63,27
172593,7,18,8,12
172595,6,12,7,7
172597,6,14,7,9
172599,0,1,1,2
172601,5,12,6,8
172605,0,3,1,4
172607,0,1,1,2
172609,15,22,16,8
172611,9,13,10,5
172613,1,4,2,4
172615,0,2,1,3
172617,0,4,1,5
172619,1,8,2,8
172621,11,27,12,17
172623,17,32,18,16
172625,6,10,7,5
172627,1,1,2,1
172629,2,6,3,5
172631,8,11,9,4
172635,8,15,9,8
172637,28,47,29,20
172639,1,2,2,2
172641,3,16,4,14
172643,1,6,2,6
172645,1,7,2,7
172647,1,4,2,4
172649,1,2,2,2
172651,1,1,2,1
172653,1,7,2,7
172657,0,3,1,4
172659,1,2,2,2
172661,8,17,9,10
172663,4,9,5,6
172665,4,11,5,8
172667,23,46,24,24
172669,1,7,2,7
172671,21,49,22,29
172673,0,1,1,2
172675,2,10,3,9
172677,1,6,2,6
172679,2,16,3,15
172681,1,6,2,6
172683,0,9,1,10
172685,2,6,3,5
172687,1,2,2,2
172689,0,1,1,2
172691,0,1,1,2
172693,0,2,1,3
172695,1,4,2,4
172697,0,3,1,4
172699,22,52,23,31
172701,1,4,2,4
172703,1,4,2,4
172705,6,9,7,4
172707,0,2,1,3
172709,1,10,2,10
172711,0,2,1,3
172713,1,4,2,4
172715,1,11,2,11
172717,3,12,4,10
172719,6,9,7,4
172721,0,1,1,2
172723,6,12,7,7
172725,3,5,4,3
172727,3,7,4,5
172729,0,5,1,6
172731,8,25,9,18
172733,0,1,1,2
172735,0,13,1,14
172737,5,7,6,3
172739,0,1,1,2
172741,3,4,4,2
172743,20,56,21,37
172745,1,21,2,21
172747,9,14,10,6
172749,0,2,1,3
172751,0,8,1,9
172753,1,3,2,3
172755,2,12,3,11
172757,0,2,1,3
172759,0,2,1,3
172761,0,8,1,9
172763,17,35,18,19
172765,0,1,1,2
172767,1,6,2,6
172769,0,1,1,2
172775,0,1,1,2
172777,1,12,2,12
172779,1,2,2,2
172781,0,2,1,3
172783,0,3,1,4
172785,3,19,4,17
172787,1,4,2,4
172789,11,38,12,28
172791,1,9,2,9
172793,38,58,39,21
172795,18,28,19,11
172797,0,1,1,2
172799,15,31,16,17
172801,4,9,5,6
172803,6,18,7,13
172805,2,7,3,6
172807,13,34,14,22
172809,6,24,7,19
172813,30,81,31,52
172815,1,3,2,3
172817,1,2,2,2
172819,16,23,17,8
172821,0,2,1,3
172823,0,1,1,2
172825,27,41,28,15
172827,1,3,2,3
172829,2,6,3,5
172831,0,7,1,8
172833,2,18,3,17
172835,2,7,3,6
172837,0,2,1,3
172839,0,3,1,4
172841,0,4,1,5
172843,0,4,1,5
172845,0,13,1,14
172847,0,3,1,4
172849,6,12,7,7
172851,3,5,4,3
172853,1,2,2,2
172855,0,1,1,2
172857,0,2,1,3
172859,0,4,1,5
172861,0,3,1,4
172863,0,2,1,3
172865,1,20,2,20
172867,1,5,2,5
172869,1,3,2,3
172871,0,7,1,8
172873,1,2,2,2
172877,32,59,33,28
172879,30,57,31,28
172881,28,53,29,26
172883,2,7,3,6
172885,0,11,1,12
172887,32,67,33,36
172889,29,62,30,34
172891,0,1,1,2
172893,7,20,8,14
172895,2,3,3,2
172897,0,16,1,17
172899,1,3,2,3
172901,1,4,2,4
172903,4,9,5,6
172905,8,12,9,5
172907,0,1,1,2
172909,34,57,35,24
172911,0,5,1,6
172913,2,9,3,8
172915,4,21,5,18
172917,0,2,1,3
172919,0,5,1,6
172925,0,1,1,2
172927,1,12,2,12
172929,0,2,1,3
172931,5,7,6,3
172933,1,1,2,1
172935,10,17,11,8
172937,1,2,2,2
172941,3,3,4,1
172943,0,3,1,4
172945,4,7,5,4
172953,1,2,2,2
172955,0,1,1,2
172957,1,1,2,1
172959,1,5,2,5
172961,1,4,2,4
172965,0,2,1,3
172967,2,4,3,3
172969,0,1,1,2
172971,0,1,1,2
172975,0,1,1,2
172977,0,1,1,2
172979,0,1,1,2
172981,1,3,2,3
172983,1,1,2,1
172985,0,2,1,3
172987,0,1,1,2
172989,0,3,1,4
172991,1,1,2,1
172993,0,1,1,2
172995,1,1,2,1
172997,0,3,1,4
172999,0,2,1,3
173001,0,5,1,6
173003,1,3,2,3
173005,0,3,1,4
173007,20,67,21,48
173009,0,2,1,3
173011,0,2,1,3
173013,0,1,1,2
173015,0,1,1,2
173017,1,8,2,8
173019,0,3,1,4
173021,1,4,2,4
173023,0,3,1,4
173025,0,3,1,4
173027,1,5,2,5
173029,1,3,2,3
173031,0,2,1,3
173033,0,2,1,3
173035,0,2,1,3
173037,1,3,2,3
173039,0,2,1,3
173041,1,4,2,4
173043,0,1,1,2
173045,0,1,1,2
173047,0,3,1,4
173049,0,2,1,3
173051,0,4,1,5
173053,0,3,1,4
173055,0,3,1,4
173057,0,2,1,3
173059,1,3,2,3
173061,0,3,1,4
173063,1,3,2,3
173065,0,2,1,3
173067,0,2,1,3
173069,1,5,2,5
173071,0,2,1,3
173073,1,2,2,2
173075,0,3,1,4
173077,0,3,1,4
173079,0,5,1,6
173081,1,6,2,6
173083,0,4,1,5
173085,1,5,2,5
173087,0,3,1,4
173089,0,2,1,3
173091,0,5,1,6
173093,8,22,9,15
173095,1,3,2,3
173097,0,3,1,4
173099,1,6,2,6
173101,1,6,2,6
173103,0,1,1,2
173105,0,5,1,6
173107,0,7,1,8
173109,0,9,1,10
173111,1,5,2,5
173113,1,10,2,10
173115,0,4,1,5
173117,0,1,1,2
173119,0,2,1,3
173121,0,6,1,7
173123,1,9,2,9
173125,0,4,1,5
173127,1,1,2,1
173129,0,6,1,7
173131,1,1,2,1
173133,0,4,1,5
173135,1,1,2,1
173137,3,42,4,40
173139,23,113,24,91
173141,5,9,6,5
173143,9,16,10,8
173145,664,1373,665,710
173147,1,1,2,1
173149,1,4,2,4
173151,1,6,2,6
173153,2,3,3,2
173155,1,8,2,8
173157,2,5,3,4
173159,2,5,3,4
173161,32,96,33,65
173163,0,1,1,2
173165,5,10,6,6
173167,5,11,6,7
173169,3,11,4,9
173171,0,1,1,2
173173,0,8,1,9
173175,4,11,5,8
173177,1,1,2,1
173179,1,1,2,1
173181,0,1,1,2
173183,5,9,6,5
173185,0,3,1,4
173187,1,5,2,5
173189,1,2,2,2
173191,2,2,3,1
173193,0,2,1,3
173195,3,7,4,5
173197,237,437,238,201
173201,2,8,3,7
173203,22,67,23,46
173205,100,242,101,143
173207,6,12,7,7
173209,51,244,52,194
173211,1,5,2,5
173213,1,3,2,3
173215,2,5,3,4
173217,0,2,1,3
173219,0,2,1,3
173221,5,14,6,10
173223,0,9,1,10
173225,0,1,1,2
173227,0,1,1,2
173229,0,3,1,4
173231,0,7,1,8
173233,0,1,1,2
173235,3,10,4,8
173237,0,2,1,3
173239,0,1,1,2
173241,4,11,5,8
173245,1,4,2,4
173247,0,1,1,2
173249,2,6,3,5
173251,1,2,2,2
173253,0,5,1,6
173255,9,29,10,21
173257,2,3,3,2
173259,1,2,2,2
173261,0,1,1,2
173263,0,9,1,10
173265,4,8,5,5
173267,3,11,4,9
173269,2,4,3,3
173271,0,1,1,2
173273,18,70,19,53
173275,1,2,2,2
173277,1,3,2,3
173281,3,14,4,12
173283,5,28,6,24
173285,8,22,9,15
173289,0,1,1,2
173291,366,1175,367,810
173293,7,17,8,11
173295,1,2,2,2
173297,1,3,2,3
173299,5,8,6,4
173301,1,2,2,2
173303,1,5,2,5
173305,0,1,1,2
173307,1,19,2,19
173309,5,6,6,2
173311,1,1,2,1
173313,2,3,3,2
173315,9,13,10,5
173317,3,4,4,2
173319,1,2,2,2
173321,10,17,11,8
173323,2,5,3,4
173325,0,3,1,4
173327,0,1,1,2
173329,1,2,2,2
173331,3,10,4,8
173333,1,1,2,1
173335,3,7,4,5
173337,1,4,2,4
173339,1,3,2,3
173341,0,4,1,5
173343,1,2,2,2
173345,15,26,16,12
173347,0,1,1,2
173349,4,12,5,9
173351,45,64,46,20
173353,1,5,2,5
173355,21,30,22,10
173357,0,3,1,4
173359,5,6,6,2
173363,1,1,2,1
173365,1,3,2,3
173367,3,7,4,5
173369,288,585,289,298
173371,0,1,1,2
173373,0,2,1,3
173377,0,1,1,2
173379,1,1,2,1
173381,1,3,2,3
173383,1,1,2,1
173387,1,1,2,1
173389,1,1,2,1
173393,1,3,2,3
173395,1,3,2,3
173397,0,1,1,2
173399,1,2,2,2
173401,1,2,2,2
173405,1,9,2,9
173407,10,18,11,9
173409,2,2,3,1
173413,1,1,2,1
173415,1,9,2,9
173417,3,16,4,14
173419,0,3,1,4
173421,1,2,2,2
173423,1,4,2,4
173427,0,2,1,3
173429,26,44,27,19
173431,1,2,2,2
173433,2,7,3,6
173435,0,3,1,4
173437,1,3,2,3
173439,0,3,1,4
173441,1,11,2,11
173443,0,2,1,3
173445,1,7,2,7
173447,1,6,2,6
173449,2,7,3,6
173451,1,4,2,4
173453,0,1,1,2
173457,2,3,3,2
173459,1,2,2,2
173461,1,4,2,4
173463,0,2,1,3
173465,0,3,1,4
173467,22,43,23,22
173469,5,17,6,13
173471,0,1,1,2
173473,1,1,2,1
173475,0,2,1,3
173477,2,8,3,7
173479,3,4,4,2
173481,1,8,2,8
173483,0,2,1,3
173485,0,2,1,3
173487,1,1,2,1
173489,0,4,1,5
173491,0,1,1,2
173493,1,1,2,1
173495,4,13,5,10
173497,1,2,2,2
173499,12,44,13,33
173501,3,8,4,6
173503,0,1,1,2
173505,0,1,1,2
173507,0,2,1,3
173511,0,1,1,2
173513,3,8,4,6
173515,1,6,2,6
173517,1,5,2,5
173519,0,6,1,7
173521,0,1,1,2
173523,1,10,2,10
173525,1,3,2,3
173527,1,2,2,2
173529,1,2,2,2
173531,0,1,1,2
173533,3,14,4,12
173535,79,103,80,25
173537,0,2,1,3
173539,2,9,3,8
173541,8,20,9,13
173543,0,1,1,2
173545,1,6,2,6
173547,0,1,1,2
173549,4,12,5,9
173551,0,2,1,3
173553,2,5,3,4
173555,0,3,1,4
173557,0,1,1,2
173559,0,1,1,2
173561,0,3,1,4
173563,0,1,1,2
173565,0,1,1,2
173567,0,2,1,3
173569,0,2,1,3
173571,4,11,5,8
173573,0,1,1,2
173575,0,1,1,2
173577,0,1,1,2
173579,0,1,1,2
173581,1,3,2,3
173583,0,5,1,6
173585,0,1,1,2
173587,0,3,1,4
173589,0,3,1,4
173591,4,7,5,4
173593,0,2,1,3
173595,1,4,2,4
173597,0,2,1,3
173599,2,6,3,5
173601,1,3,2,3
173603,0,2,1,3
173605,1,5,2,5
173607,2,7,3,6
173609,0,3,1,4
173611,0,2,1,3
173613,0,1,1,2
173615,1,4,2,4
173617,0,2,1,3
173619,16,30,17,15
173621,6,13,7,8
173623,6,29,7,24
173625,2,4,3,3
173627,13,31,14,19
173629,2,20,3,19
173631,0,3,1,4
173633,1,4,2,4
173635,2,8,3,7
173637,0,4,1,5
173639,4,10,5,7
173641,1,3,2,3
173643,0,4,1,5
173645,0,4,1,5
173647,0,1,1,2
173649,3,7,4,5
173651,11,13,12,3
173653,0,1,1,2
173655,1,4,2,4
173657,0,5,1,6
173659,0,8,1,9
173661,1,3,2,3
173663,0,2,1,3
173665,4,12,5,9
173667,2,10,3,9
173669,4,10,5,7
173671,2,6,3,5
173673,12,20,13,9
173675,2,4,3,3
173677,3,6,4,4
173679,0,2,1,3
173681,2,4,3,3
173683,0,2,1,3
173685,10,15,11,6
173687,25,42,26,18
173689,0,1,1,2
173691,0,3,1,4
173693,3,6,4,4
173695,0,3,1,4
173697,0,2,1,3
173699,1,3,2,3
173701,0,2,1,3
173703,0,4,1,5
173705,0,2,1,3
173707,5,13,6,9
173709,4,14,5,11
173711,4,8,5,5
173713,1,2,2,2
173715,0,2,1,3
173717,0,6,1,7
173719,8,12,9,5
173721,3,7,4,5
173723,0,1,1,2
173725,1,3,2,3
173727,0,6,1,7
173729,2,13,3,12
173731,5,25,6,21
173733,2,5,3,4
173735,28,41,29,14
173737,0,1,1,2
173739,0,4,1,5
173741,1,2,2,2
173743,0,2,1,3
173745,1,4,2,4
173747,0,3,1,4
173749,5,9,6,5
173751,1,5,2,5
173753,1,5,2,5
173755,0,2,1,3
173757,0,1,1,2
173759,1,3,2,3
173761,0,1,1,2
173763,1,3,2,3
173765,1,3,2,3
173767,2,7,3,6
173769,4,11,5,8
173771,2,8,3,7
173773,7,12,8,6
173775,1,2,2,2
173777,6,10,7,5
173779,1,4,2,4
173781,3,15,4,13
173783,2,7,3,6
173785,0,2,1,3
173787,1,11,2,11
173789,3,12,4,10
173791,2,4,3,3
173793,0,3,1,4
173795,0,2,1,3
173797,2,3,3,2
173799,3,8,4,6
173801,0,1,1,2
173803,2,9,3,8
173805,0,1,1,2
173807,2,8,3,7
173809,0,4,1,5
173811,7,16,8,10
173813,9,17,10,9
173815,17,25,18,9
173817,25,40,26,16
173819,0,3,1,4
173821,0,2,1,3
173823,13,44,14,32
173825,0,1,1,2
173827,5,15,6,11
173829,2,5,3,4
173831,3,14,4,12
173833,0,2,1,3
173835,3,15,4,13
173837,2,17,3,16
173839,4,5,5,2
173841,0,4,1,5
173843,0,2,1,3
173845,7,33,8,27
173847,0,26,1,27
173849,0,1,1,2
173851,0,1,1,2
173853,1,1,2,1
173855,0,2,1,3
173857,3,10,4,8
173859,5,11,6,7
173863,0,1,1,2
173865,1,3,2,3
173867,0,2,1,3
173869,0,1,1,2
173871,1,2,2,2
173873,2,10,3,9
173875,1,7,2,7
173877,2,3,3,2
173879,11,55,12,45
173883,1,5,2,5
173885,0,5,1,6
173887,6,9,7,4
173889,1,3,2,3
173891,16,24,17,9
173893,0,3,1,4
173895,11,19,12,9
173897,3,5,4,3
173899,0,1,1,2
173901,2,8,3,7
173903,2,2,3,1
173905,0,1,1,2
173907,1,3,2,3
173909,0,5,1,6
173911,0,1,1,2
173913,9,24,10,16
173915,0,2,1,3
173917,4,9,5,6
173919,2,2,3,1
173921,0,10,1,11
173923,0,1,1,2
173925,227,607,228,381
173927,0,2,1,3
173929,0,3,1,4
173931,1,3,2,3
173933,2,14,3,13
173935,2,11,3,10
173937,1,4,2,4
173939,73,129,74,57
173941,346,1076,347,731
173945,4,10,5,7
173947,6,13,7,8
173949,3,6,4,4
173951,2,7,3,6
173953,6,11,7,6
173955,21,31,22,11
173957,17,29,18,13
173959,1,1,2,1
173963,7,19,8,13
173965,1,3,2,3
173967,1,1,2,1
173971,0,4,1,5
173973,2,5,3,4
173975,3,8,4,6
173977,2,10,3,9
173979,5,14,6,10
173981,1,9,2,9
173983,0,2,1,3
173987,2,5,3,4
173989,3,8,4,6
173991,2,4,3,3
173993,4,13,5,10
173995,1,3,2,3
173997,0,3,1,4
173999,1,9,2,9
174001,0,2,1,3
174003,4,6,5,3
174005,1,4,2,4
174007,0,1,1,2
174011,0,1,1,2
174013,3,7,4,5
174015,4,8,5,5
174017,21,41,22,21
174019,0,1,1,2
174021,0,3,1,4
174023,0,1,1,2
174025,1,4,2,4
174027,1,10,2,10
174029,0,4,1,5
174031,6,15,7,10
174033,0,1,1,2
174035,18,37,19,20
174039,1,1,2,1
174041,1,3,2,3
174043,0,1,1,2
174045,8,62,9,55
174047,1,2,2,2
174049,1,2,2,2
174051,0,2,1,3
174055,2370,4064,2371,1695
174057,1,14,2,14
174059,0,5,1,6
174061,0,4,1,5
174063,3,7,4,5
174065,0,7,1,8
174067,0,1,1,2
174069,0,6,1,7
174073,0,2,1,3
174079,0,4,1,5
174081,0,3,1,4
174083,0,1,1,2
174085,10,17,11,8
174087,13,27,14,15
174089,1,4,2,4
174091,6,13,7,8
174093,4,8,5,5
174095,7,15,8,9
174097,2,3,3,2
174099,0,1,1,2
174101,1,1,2,1
174103,1,10,2,10
174105,2,7,3,6
174107,2,5,3,4
174111,0,4,1,5
174113,1,2,2,2
174115,0,1,1,2
174117,1,2,2,2
174119,0,2,1,3
174121,1,3,2,3
174123,0,1,1,2
174125,1,2,2,2
174127,1,3,2,3
174129,1,3,2,3
174131,1,1,2,1
174133,2,3,3,2
174135,1,2,2,2
174137,1,1,2,1
174139,1,1,2,1
174141,26,46,27,21
174143,1,2,2,2
174147,2,13,3,12
174149,1,3,2,3
174153,3,6,4,4
174155,1,4,2,4
174157,1,10,2,10
174159,0,8,1,9
174161,1,2,2,2
174163,0,1,1,2
174167,1,2,2,2
174169,1,2,2,2
174171,4,7,5,4
174173,1,6,2,6
174175,0,1,1,2
174177,1,1,2,1
174179,1,8,2,8
174181,42,71,43,30
174183,1,6,2,6
174185,0,9,1,10
174189,0,1,1,2
174191,1,3,2,3
174193,0,1,1,2
174195,0,6,1,7
174197,0,3,1,4
174199,1,4,2,4
174203,0,2,1,3
174205,0,1,1,2
174207,0,2,1,3
174209,0,2,1,3
174211,0,5,1,6
174213,1,3,2,3
174215,1,10,2,10
174219,1,4,2,4
174225,0,2,1,3
174227,0,2,1,3
174229,0,1,1,2
174231,0,1,1,2
174233,1,1,2,1
174235,1,2,2,2
174237,0,1,1,2
174239,0,1,1,2
174241,0,10,1,11
174243,0,5,1,6
174245,0,1,1,2
174247,1,1,2,1
174249,1,3,2,3
174253,0,1,1,2
174255,0,5,1,6
174257,1,5,2,5
174261,1,2,2,2
174263,1,9,2,9
174265,0,8,1,9
174267,0,1,1,2
174269,1,2,2,2
174271,0,1,1,2
174273,0,4,1,5
174277,0,1,1,2
174281,1,2,2,2
174283,1,3,2,3
174285,1,2,2,2
174287,0,2,1,3
174293,0,2,1,3
174297,0,2,1,3
174303,0,1,1,2
174307,0,2,1,3
174309,0,2,1,3
174311,0,1,1,2
174321,0,1,1,2
174327,0,1,1,2
174329,0,3,1,4
174331,0,1,1,2
174349,1,4,2,4
174353,0,2,1,3
174357,0,2,1,3
174359,1,7,2,7
174361,0,1,1,2
174363,1,2,2,2
174365,1,3,2,3
174367,1,1,2,1
174371,11,71,12,61
174373,1,3,2,3
174375,1,3,2,3
174377,1,2,2,2
174381,0,1,1,2
174393,0,2,1,3
174395,39,117,40,79
174399,1,3,2,3
174401,1,1,2,1
174403,7,17,8,11
174405,2,4,3,3
174407,11,41,12,31
174409,2,2,3,1
174411,5,12,6,8
174413,1,4,2,4
174415,1,1,2,1
174417,1,3,2,3
174419,4,6,5,3
174423,21,48,22,28
174425,2,7,3,6
174427,0,11,1,12
174429,1,4,2,4
174431,1,3,2,3
174437,1,4,2,4
174439,2,6,3,5
174441,0,2,1,3
174443,1,7,2,7
174445,1,4,2,4
174447,1,10,2,10
174449,1,7,2,7
174451,1,2,2,2
174453,2,2,3,1
174455,13,20,14,8
174457,0,8,1,9
174459,3,8,4,6
174461,0,1,1,2
174463,1,1,2,1
174465,5,9,6,5
174467,2,2,3,1
174469,0,4,1,5
174471,1,11,2,11
174473,3,8,4,6
174475,0,1,1,2
174477,2,5,3,4
174479,10,28,11,19
174481,6,15,7,10
174483,10,25,11,16
174485,10,19,11,10
174487,52,91,53,40
174489,45,66,46,22
174491,29,45,30,17
174493,4,13,5,10
174495,1,4,2,4
174497,0,3,1,4
174499,3,10,4,8
174501,3,6,4,4
174503,9,51,10,43
174505,1,4,2,4
174507,1,2,2,2
174509,0,1,1,2
174511,6,14,7,9
174515,4,13,5,10
174517,0,3,1,4
174519,2,15,3,14
174521,1,3,2,3
174523,0,2,1,3
174525,0,2,1,3
174527,5,15,6,11
174529,1,5,2,5
174531,2,10,3,9
174533,7,27,8,21
174535,1,14,2,14
174537,0,7,1,8
174539,1,10,2,10
174541,2,16,3,15
174543,3,23,4,21
174545,1,17,2,17
174547,0,3,1,4
174549,5,21,6,17
174551,26,36,27,11
174555,1,3,2,3
174557,2,5,3,4
174559,0,1,1,2
174561,1,4,2,4
174563,2,2,3,1
174565,15,27,16,13
174567,1,4,2,4
174569,3,3,4,1
174571,0,3,1,4
174575,0,3,1,4
174577,1,2,2,2
174579,0,1,1,2
174581,0,3,1,4
174583,1,1,2,1
174585,69,478,70,410
174587,0,3,1,4
174589,0,3,1,4
174591,0,5,1,6
174593,1,7,2,7
174595,0,5,1,6
174597,2,7,3,6
174599,2,12,3,11
174601,0,9,1,10
174603,0,11,1,12
174605,3,9,4,7
174607,2,15,3,14
174609,0,1,1,2
174611,1,9,2,9
174613,1,5,2,5
174615,13,25,14,13
174617,5,18,6,14
174619,4,8,5,5
174621,2,6,3,5
174625,3,3,4,1
174627,1,2,2,2
174629,1,5,2,5
174631,2,8,3,7
174633,1,2,2,2
174635,1,2,2,2
174637,3,3,4,1
174639,0,3,1,4
174641,0,2,1,3
174643,2,2,3,1
174645,15,37,16,23
174647,1,7,2,7
174649,1,2,2,2
174651,0,3,1,4
174653,1,2,2,2
174655,2,5,3,4
174659,0,1,1,2
174661,0,13,1,14
174663,2,9,3,8
174665,3,19,4,17
174667,0,2,1,3
174669,1,8,2,8
174671,0,1,1,2
174673,0,1,1,2
174675,4,5,5,2
174677,1,7,2,7
174679,3,14,4,12
174681,22,38,23,17
174683,0,5,1,6
174685,15,25,16,11
174687,0,5,1,6
174689,0,1,1,2
174691,2,9,3,8
174693,1,8,2,8
174695,4,12,5,9
174697,1,7,2,7
174701,0,9,1,10
174703,32,46,33,15
174705,0,7,1,8
174707,0,1,1,2
174709,2,4,3,3
174711,4,29,5,26
174713,0,3,1,4
174715,0,4,1,5
174717,0,2,1,3
174719,5,18,6,14
174721,1,3,2,3
174723,0,2,1,3
174725,1,1,2,1
174727,331,560,332,230
174735,0,1,1,2
174737,4,10,5,7
174741,0,4,1,5
174743,2,9,3,8
174745,2,6,3,5
174749,0,1,1,2
174751,0,1,1,2
174753,0,2,1,3
174755,0,1,1,2
174757,0,1,1,2
174759,0,1,1,2
174761,0,1,1,2
174763,0,1,1,2
174765,0,2,1,3
174767,0,1,1,2
174769,0,1,1,2
174771,1,1,2,1
174773,0,1,1,2
174775,0,1,1,2
174779,0,1,1,2
174783,0,2,1,3
174785,1,1,2,1
174787,1,1,2,1
174789,1,1,2,1
174791,1,2,2,2
174793,1,11,2,11
174795,2,4,3,3
174797,0,3,1,4
174799,0,1,1,2
174801,0,4,1,5
174803,0,2,1,3
174805,2,6,3,5
174807,1,2,2,2
174811,0,2,1,3
174813,0,3,1,4
174815,43,204,44,162
174817,0,2,1,3
174819,13,30,14,18
174821,1,2,2,2
174823,0,4,1,5
174827,1,6,2,6
